            perf [006] 77437.794537546:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77437.794537547:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77437.794773964:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77437.794775704:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77437.794775704:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77437.794775704:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77437.794775704:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77437.794775704:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77437.794775704:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77437.794775704:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77437.794775704:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77437.794775704:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77437.794775704:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77437.794775704:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77437.794775706:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77437.794778455:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77437.794778455:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77437.794778456:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77438.416376923:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.00 (1/179) 
            perf [006] 77438.416389662:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77438.416389662:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77438.416389662:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77438.416389662:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77438.416389662:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77438.416389662:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77438.416389662:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77438.416389662:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77438.416389662:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77438.416389662:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77438.416389662:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77438.416389691:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.33 (12/36) 
            perf [006] 77438.416391585:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77438.416391585:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77438.416391586:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.440467336:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.01 (1/88) 
            perf [002] 77438.440476621:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.440476621:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.440476621:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.440476621:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.440476621:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.440476621:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.440476621:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.440476621:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.440476621:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.440476621:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.440476621:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.440476658:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.27 (12/44) 
            perf [002] 77438.440478549:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.440478549:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.440478549:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.440766856:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.440769397:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.440769397:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.440769397:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.440769397:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.440769397:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.440769397:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.440769397:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.440769397:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.440769397:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.440769397:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.440769397:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.440769400:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.440770523:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.440770523:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.440770524:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.440930772:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.440932308:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.440932308:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.440932308:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.440932308:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.440932308:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.440932308:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.440932308:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.440932308:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.440932308:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.440932308:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.440932308:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.440932310:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.440933294:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.440933294:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.440933295:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.441099947:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.441101333:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.441101333:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.441101333:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.441101333:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.441101333:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.441101333:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.441101333:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.441101333:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.441101333:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.441101333:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.441101333:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.441101336:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.441102458:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.441102458:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.441102459:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.441259865:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.441261249:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.441261249:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.441261249:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.441261249:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.441261249:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.441261249:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.441261249:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.441261249:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.441261249:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.441261249:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.441261249:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.441261251:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.441262734:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.441262734:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.441262735:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.441428192:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.441429561:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.441429561:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.441429561:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.441429561:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.441429561:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.441429561:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.441429561:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.441429561:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.441429561:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.441429561:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.441429561:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.441429565:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [002] 77438.441430655:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.441430655:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.441430656:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.442349218:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.01 (1/87) 
            perf [002] 77438.442357578:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.442357578:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.442357578:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.442357578:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.442357578:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.442357578:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.442357578:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.442357578:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.442357578:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.442357578:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.442357578:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.442357607:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 0.34 (12/35) 
            perf [002] 77438.442359157:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.442359157:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.442359158:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.442536714:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.442538662:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.442538662:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.442538662:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.442538662:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.442538662:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.442538662:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.442538662:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.442538662:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.442538662:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.442538662:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.442538662:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.442538665:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.442539748:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.442539748:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.442539749:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.442762623:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.442764317:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.442764317:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.442764317:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.442764317:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.442764317:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.442764317:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.442764317:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.442764317:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.442764317:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.442764317:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.442764317:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.442764319:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.442765495:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.442765495:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.442765496:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.442935038:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.442936469:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.442936469:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.442936469:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.442936469:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.442936469:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.442936469:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.442936469:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.442936469:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.442936469:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.442936469:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.442936469:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.442936472:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.442937586:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.442937586:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.442937587:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.443093760:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.443095151:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.443095151:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.443095151:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.443095151:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.443095151:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.443095151:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.443095153:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974 	 IPC: 2.33 (7/3) 
            perf [002] 77438.443095153:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.443095153:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.443095153:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.443095153:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.443095155:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.50 (5/2) 
            perf [002] 77438.443096408:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.443096408:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.443096409:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.443263440:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.443264847:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.443264847:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.443264847:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.443264847:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.443264847:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.443264847:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.443264847:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.443264847:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.443264847:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.443264847:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.443264847:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.443264850:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.443267349:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.443267349:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.443267350:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.443424806:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.443426180:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.443426180:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.443426180:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.443426180:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.443426180:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.443426180:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.443426180:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.443426180:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.443426180:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.443426180:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.443426180:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.443426182:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [002] 77438.443427277:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.443427277:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.443427278:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.443613238:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.443614698:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.443614698:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.443614698:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [002] 77438.443614698:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [002] 77438.443614698:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [002] 77438.443614698:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [002] 77438.443614698:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [002] 77438.443614698:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [002] 77438.443614698:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [002] 77438.443614698:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [002] 77438.443614698:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [002] 77438.443614702:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [002] 77438.443615715:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [002] 77438.443615715:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [002] 77438.443615716:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [002] 77438.443780830:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [002] 77438.443782698:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [002] 77438.443782698:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [002] 77438.443782698:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
